,collocate,raw_frequency,MI
2539,e,18,5.830266473945213
2540,yet,18,3.1300903292739086
2541,time,19,2.7210949506526836
2542,has,19,3.53016123343095
2543,other,19,2.968154053363451
2544,think,19,2.7643037049839205
2545,say,19,3.1568654082561767
2546,well,19,2.43902561510586
2547,must,19,2.9492260434779323
2548,dead,20,3.940526596356954
2549,much,20,3.065057859003054
2550,last,20,3.1448228274719168
2551,about,20,2.7924894243613214
2552,just,20,3.375212787306894
2553,great,20,3.0617300689103795
2554,never,21,3.1408766955604053
2555,says,21,3.0587287239514067
2556,blind,22,5.175271059349644
2557,cried,23,2.847145357106397
2558,come,23,2.979013132644519
2559,another,23,3.5758834827690444
2560,every,23,4.0033274975959845
2561,can,23,3.109509621573888
2562,than,24,3.054008022816469
2563,which,24,2.667027729382408
2564,little,24,2.8967225441838393
2565,how,25,3.450720339815039
2566,they,25,2.1796387907959858
2567,when,26,2.6855682372981504
2568,us,26,2.9376348280816105
2569,some,26,2.8511879444741735
2570,am,26,3.065057859003054
2571,then,27,2.6424564686519023
2572,sir,27,2.7998486424033318
2573,out,28,2.628340207390785
2574,ship,28,3.858288498119982
2575,poor,29,3.903961927261789
2576,ll,29,3.1266887340489364
2577,are,29,2.784296229395847
2578,m,30,4.354023876162382
2579,them,30,2.9637053647427667
2580,see,30,3.010990637732778
2581,any,31,3.8226002018013214
2582,do,31,3.045887942895334
2583,her,32,2.471500837639599
2584,before,34,3.2195353896258356
2585,up,34,2.9931932977734097
2586,from,35,2.6476014428044627
2587,dick,36,2.6031890799635944
2588,sea,37,4.142278957689846
2589,now,37,2.7467679414650314
2590,been,37,3.1734258957248356
2591,t,37,3.7708978663614183
2592,will,37,2.75466271931204
2593,more,38,2.863908809071126
2594,were,38,2.5221217602662866
2595,what,38,2.7235856119651354
2596,she,40,2.594013105248908
2597,him,42,2.510443218113402
2598,old,43,3.813996399191415
2599,very,43,3.2843329335393436
2600,we,44,2.494249530635353
2601,here,45,3.1043378331714937
2602,could,45,3.2680357407226692
2603,if,46,2.902249116432681
2604,man,46,2.9322513667364802
2605,would,49,2.9196920087315283
2606,upon,49,2.793837063605345
2607,young,49,4.262250976343611
2608,or,50,3.192891230512939
2609,good,52,3.3476248307880647
2610,your,55,2.9802711770355357
2611,all,56,2.812817933201205
2612,one,59,3.15980322659242
2613,an,60,3.40754816794983
2614,who,60,4.023908205296005
2615,have,63,2.6922179782109663
2616,gentle,66,7.564867529333319
2617,ye,71,3.0849731687039954
2618,at,73,2.790474905254133
2619,like,74,3.4993117955883872
2620,on,77,2.859205804798905
2621,no,78,3.4577839413337887
2622,so,79,3.2238606935518144
2623,there,80,3.201450483908609
2624,this,80,3.0403652464126827
2625,by,81,3.074983498803024
2626,said,84,2.8689429800767634
2627,not,85,2.952429699118744
2628,me,110,2.92187621054637
2629,as,117,3.0998439750884694
2630,be,120,3.1728905638062694
2631,had,124,2.9547098018341886
2632,is,125,3.403238220305622
2633,but,125,3.0045273592630215
2634,y,125,5.749391533487948
2635,with,133,2.965881841524675
2636,for,135,3.0121609128809688
2637,it,138,2.656377314040915
2638,his,139,2.996480741395798
2639,my,151,2.9832846067942085
2640,you,168,2.978807353413249
2641,was,224,2.9765347284634696
2642,he,227,3.112571305483821
2643,s,236,3.8133714208717073
2644,that,238,3.203644022289201
2645,in,249,3.0407244711442694
2646,to,331,2.8374529751550446
2647,i,427,2.901914612331887
2648,of,475,3.135103916474664
2649,and,558,2.9062075383231845
2650,a,764,3.6845459340286193
2651,the,913,3.015624635936815
